content,content_cleaned,label
"This movie was messed up. A sequel to ""John Carpenter's Vampires"", this didn't add up right. I'm not sure that I enjoyed this much. It was a little strange. Stick to the first ""Vampires"", it's a good movie. ""Vampires: Los Muetos"" wasn't a good attempt of a sequel.<br /><br />4/10",movie mess sequel John Carpenter Vampires add right sure enjoy little strange Stick vampire good movie vampire Los Muetos good attempt sequel.<br /><br />4/10,0
Outlandish premise that rates low on plausibility and unfortunately also struggles feebly to raise laughs or interest. Only Hawn's well-known charm allows it to skate by on very thin ice. Goldie's gotta be a contender for an actress who's done so much in her career with very little quality material at her disposal...<br /><br />,outlandish premise rate low plausibility unfortunately struggle feebly raise laugh interest Hawn know charm allow skate thin ice Goldie get to contender actress career little quality material disposal <br /><br >,0
"OK first of all the video looks like it was filmed in the 80s I was shocked to find out it was released in 2001. Secondly the plot was all over the place, right off the bat the story is confusing. Had there been some brief prologue or introduction the story would've been better. Also I appreciate fantasy but this film was too much. It was bizarre and badly filmed. The scenes did not flow smoothly and the characters were odd. It was hard to follow and maybe it was the translation but it was even hard to understand. I love Chinese epic films but if you're looking for a Chinese epic fantasy film i would recommend the Promise (visually stunning, the plot is interesting and good character development) not this film. Beware you will be disappointed.",ok video look like film 80 shocked find release 2001 secondly plot place right bat story confusing brief prologue introduction story well appreciate fantasy film bizarre badly film scene flow smoothly character odd hard follow maybe translation hard understand love chinese epic film look chinese epic fantasy film recommend Promise visually stunning plot interesting good character development film beware disappoint,0
"Those 2 points are dedicated the reasonable performance from Akshay Kumar. I know Bollywood films do not really strive to be realistic but PLEASE a Walt Disney production is more realistic than this plot. The father is dying and does what any good parent does...kick his son out the son with his PREGNANT wife. A few things that were too hard to swallow- 1. Priyanka 'cool indoor swimming pool in the bedroom' and to go from that to living hungry in her in-laws garden shed???????? 2. Akshay suddenly got the job as a stunt man, gets bitten by rabified dogs, to then just walk off. This film is an INSulT to our intelligence I really cant believe i contributed financially to the 'people' who made this film by taking my family to see it, we left the cinema with a frown, please do not subject yourself to this mess to watching this take my advice and do not waste your 'waqt'.",2 point dedicate reasonable performance Akshay Kumar know Bollywood film strive realistic Walt Disney production realistic plot father die good parent kick son son pregnant wife thing hard swallow- 1 Priyanka cool indoor swimming pool bedroom live hungry law garden shed 2 Akshay suddenly get job stunt man get bite rabified dog walk film insult intelligence not believe contribute financially people film take family leave cinema frown subject mess watch advice waste waqt,0
"An old intellectual talks about what he considers art in movies. You get your Hitchcock, your Chaplin, your Bergman and some other stuff prior to the 80ies. To disguise that he has no clue what is going on in cinemas these days, he throws in The Matrix.<br /><br />But it's not only the same lame film-as-art speech all over again. This speech is reduced to outdated psychological platitudes: it-ego-super ego, anal phase, sexual insufficiency. <br /><br />It is garnished with the cheesy effect of having Zizte edited into the movies he is taking about. For someone who is supposed to know much about movies, his own is, cinematographicly speaking: yeiks.<br /><br />To put it in Zizek's own words - I saw 5\-\!7 on the screen, last night, or in the words of a great movie maker:<br /><br />Mr. (Zizek), what you've just said is one of the most insanely idiotic things I have ever heard. At no point in your rambling, incoherent response were you even close to anything that could be considered a rational thought. Everyone in this room is now dumber for having listened to it. I award you (two) points (only), and may God have mercy on your soul.",old intellectual talk consider art movie Hitchcock Chaplin Bergman stuff prior 80ie disguise clue go cinemas day throw Matrix.<br /><br />But lame film art speech speech reduce outdated psychological platitude ego super ego anal phase sexual insufficiency < br /><br />it garnish cheesy effect have Zizte edit movie take suppose know movie cinematographicly speak yeiks.<br /><br />to Zizek word see 5\-\!7 screen night word great movie maker:<br /><br />mr Zizek say insanely idiotic thing hear point rambling incoherent response close consider rational thought room dumber having listen award point God mercy soul,0
"This is not so much film as big budget children's television. As far as I can tell, the villain is a giant swarm of chocolate covered espresso beans. This theory seems to be verified by the fact that the subtitles refer to it as 'Insomnia'. When it's first mentioned that a civilization had been wiped out by insomnia, I thought ""Wow! A nihilistic martial arts film!"" but no such luck. Although you have to consider it experimental cinema when the villain is strangled by an old man's long, white eyebrows. Zu Warriors makes exactly the same amount of sense whether the subtitles are on or off. That's not a good sign. I found the special effects to be somewhere between Ray Harryhausen and Xena: Warrior Princess. Primitive.",film big budget child television far tell villain giant swarm chocolate cover espresso bean theory verify fact subtitle refer Insomnia mention civilization wipe insomnia think wow nihilistic martial art film luck consider experimental cinema villain strangle old man long white eyebrow Zu warrior make exactly sense subtitle good sign find special effect Ray Harryhausen Xena Warrior Princess primitive,0
"Burt Reynolds came to a point in his career where he appeared to just be going thru the motions. He'd show up, party with his friends on film, and take home a big paycheck. It didn't seem to matter to him that the product he was representing was pure crap.<br /><br />No film epitomized this more than ""Stroker Ace"" which makes ""Cannonball Run"" look like a classic and ""Cannonball Run II"" look watchable. Save for a few race scenes there is absolutely NOTHING worth seeing here. Even the beautiful Loni Anderson hams it up so bad as a dumb blonde it's embarrassing.<br /><br />If the thought of Burt hamming it up with Jim Nabors and dressing like a chicken sounds funny then this is your movie. Otherwise pick almost any other film comedy and it won't be any worse.",Burt Reynolds come point career appear go motion party friend film home big paycheck matter product represent pure crap.<br /><br />No film epitomize Stroker Ace make Cannonball Run look like classic Cannonball Run II look watchable save race scene absolutely worth see beautiful Loni Anderson ham bad dumb blonde embarrassing.<br /><br />If thought Burt ham Jim Nabors dress like chicken sound funny movie pick film comedy will bad,0
"For those who'd like to see this movie? I'd say: go! Without the narration it might be a very good movie/documentary. But the music, the narration and some of the implemented story lines make it very hard to watch for a sceptic person like me. Following several animals, their life in several seasons one gets the feeling that it is an animal soap we're watching. But the melodramatic point of view just doesn't cut it for me, moreover if a predator finally catches up on a prey (one exception left there) the camera zooms out or skips to another scene. I ask myself why that happens, if they were to show reality, why cut the scenes that a melodramatic fairytale remains? I think the moral is important for the mass of the crowd, cause after all: it would be a waste to destroy this beautiful planet.",like movie narration good movie documentary music narration implement story line hard watch sceptic person like follow animal life season get feeling animal soap watch melodramatic point view cut predator finally catch prey exception leave camera zoom skip scene ask happen reality cut scene melodramatic fairytale remain think moral important mass crowd cause waste destroy beautiful planet,0
"I rented this movie last week. I saw Kevin Spacey and Morgan Freeman were on it, so it seemed promising. And it was, until Justin Timberlake came on scene. He is a really bad actor and shouldn't be allowed to make a movie ever again. I mean, he is one of the most boring, uninspired actors I've ever seen. He puts absolutely no emotion to any of his lines whatsoever. Why the hell was he cast for the role of Josh Pollack? I think Matt Damon would have been a better choice.<br /><br />Kevin Spacey was another big disappointment. His character is so dull, it seems like a bad mix of his character in American Beauty and John Doe in Se7en. It might sound cool, but believe me, it's not.<br /><br />Now, Dylan McDermott's acting is very good. It's about one of the very few good things about this movie. He is just inspired.<br /><br />Morgan Freeman is good but nothing special. He has some really cool lines though.<br /><br />About the story, although it was a bit obvious and exaggerated at times it was good. I was expecting a big twist when Lazerov (Dylan McDermott) was killed, but nothing really happened.",rent movie week see Kevin Spacey Morgan Freeman promise Justin Timberlake come scene bad actor allow movie mean boring uninspired actor see put absolutely emotion line whatsoever hell cast role Josh Pollack think Matt Damon well choice.<br /><br />Kevin Spacey big disappointment character dull like bad mix character American Beauty John Doe se7en sound cool believe not.<br /><br />now Dylan McDermott acting good good thing movie inspired.<br /><br />Morgan Freeman good special cool line though.<br /><br />About story bit obvious exaggerated time good expect big twist Lazerov Dylan McDermott kill happen,0
"I saw this film on its release, and have watched it 3 or 4 more times, including last week. I regret I have to be a voice of dissension with regard to Mr. Branagh's performance.<br /><br />This is really a glorious, sumptuous film, to say nothing of ambitious at over 4 hours long - beautifully shot and designed. Derek Jacobi, Julie Christie, Kate Winslet, Richard Briers, and many others do fine jobs. Then there's Kenneth Branagh. If ever there was a vanity project for an actor, this is it, and Mr. Branagh spares nothing in putting the ""ham"" in Hamlet. From the stunt casting (which gives us the worst performance ever by the woefully miscast Jack Lemmon), to the bits of distracting business thrown in to infuse a sense of ""naturalness,"" to his own performance which runs the gamut from throwing away the single most famous soliloquy in all of literature to screaming every line of others. His performance confirms that, while he may come across better on stage where bigger is necessary, he has never been a great film actor. The scenery budget could be charged to catering, Mr. Branagh eats so much of it. His performance is a perfect example of why people don't go to see Shakespeare - ""full of sound and fury, signifying nothing."" And if there is fault to his direction, it is that he keeps the camera firmly glued on his overblown performance.<br /><br />No matter what theories people may posit on the Bard, he was, after all is said and done, a playwright. The brilliance of his plays rest in the fact that his themes are universal and timeless. Although there is no ""right"" way to play his plays, there is most certainly great acting, good acting and bad acting. Shakespeare himself gives instructions to the players in the text of ""Hamlet"" itself. It amazes me how Mr. Branagh ""mouthed"" it, but did not hear it. It was an example of spending too much time working out how he's going to say something, and too little figuring out WHAT he's saying.<br /><br />While Mr. Branagh has certainly done a wonderful job in mounting some entertaining productions, he would be wise to stay behind the camera and allow those who know the art of acting to practice it. His direction has always been better than his acting. I still give him immense credit for resurrecting interest in filming Shakespeare. He set a great template for other productions. And, it would be interesting to see him onstage, from about 20 rows back. But, I do hope he chooses to direct more and act less.<br /><br />Is it worth seeing? Certainly. There are many little joys to be found in the film. But, it's a long, long movie and, by the end, one may feel less that they enjoyed than survived it.",see film release watch 3 4 time include week regret voice dissension regard Mr. Branagh performance.<br /><br />This glorious sumptuous film ambitious 4 hour long beautifully shot design Derek Jacobi Julie Christie Kate Winslet Richard Briers fine job Kenneth Branagh vanity project actor Mr. Branagh spar put ham Hamlet stunt casting give bad performance woefully miscast Jack Lemmon bit distract business throw infuse sense naturalness performance run gamut throw away single famous soliloquy literature scream line performance confirm come well stage big necessary great film actor scenery budget charge cater Mr. Branagh eat performance perfect example people Shakespeare sound fury signify fault direction keep camera firmly glue overblown performance.<br /><br />No matter theorie people posit Bard say playwright brilliance play rest fact theme universal timeless right way play play certainly great act good acting bad acting Shakespeare give instruction player text Hamlet amaze Mr. Branagh mouth hear example spend time work go little figure saying.<br /><br />While Mr. Branagh certainly wonderful job mount entertaining production wise stay camera allow know art act practice direction well acting immense credit resurrect interest film Shakespeare set great template production interesting onstage 20 row hope choose direct act less.<br /><br />is worth see certainly little joy find film long long movie end feel enjoy survive,0
"It's impossible for me to objectively consider this movie. Not that I haven't tried, mind you - but I sit down, and I pop in the aged VHS, and I watch the opening...and suddenly I'm five years old again and clutching my very own Care Bear and watching the movie with open eyes and an eager heart.<br /><br />I can see, objectively, that this movie is a BIZARRE combination of cuddly baby merchandising-mascots and creepy prepubescent children with evil powers that has a thin story and uninteresting animation. But my inner five-year-old goes, ""Yay! Care Bears!"" every time I think about it. So - I'd only (cautiously, reluctantly) recommend this movie for those who saw it during their early youth and can call on the awesome power of nostalgia while watching it (like me) OR those lovably cynical Gen-X/Y-ers who deliberately seek out the wonderfully bad/strange (a category in which this movie...definitely belongs). To those actually looking for a compelling movie or wholesome family entertainment: You might want to keep looking.",impossible objectively consider movie try mind sit pop aged VHS watch opening suddenly year old clutch Care Bear watch movie open eye eager heart.<br /><br />I objectively movie bizarre combination cuddly baby merchandising mascot creepy prepubescent child evil power thin story unintereste animation inner year old go Yay Care Bears time think cautiously reluctantly recommend movie see early youth awesome power nostalgia watch like lovably cynical Gen X Y er deliberately seek wonderfully bad strange category movie definitely belong actually look compelling movie wholesome family entertainment want look,0
"I don't understand people. Why is it that this movie is getting an 8.3!!!!!!???? I had high hopes for this movie, but once i was about a half hour into it I just wanted to leave the theater. In the vast majority of the reviews on this site people are saying that this is one of the best action movies they've seen (or of the summer, year, etc.) They say it's an excellent conclusion. WTF!!!!!!!!!?????? What has been concluded (besides the fact that Bourne can ride motorcycles, shoot, and fight better than anyone else he comes across)? What do you learn about Bourne's character in this movie?????????Absolutely f****** nothing!!!!!!! Okay, there's a lot of action, but what's so great about the action in this movie?? I don't like the cinematography and film editing. The shaky camera effect and fast changing shots were used TOO much and they get old fast (I didn't mind them in Supremacy because it was still easy to follow and was not used in excess) and made me quite dizzy. I was quickly wishing I had saved my $$$ for something else.<br /><br />This movie has no plot. All this movie is is a 115 minute chase seen. Bourne, who you learn absolutely nothing about in the entire 115 minutes of the movie, is a perfectionist at everything he attempts. There is absolutely no character development in this movie, you know nothing about anyone, and there is a wide array of new characters that are introduced in this installment. Some people said that this movie has incredible writing and suspense. ???????????!!!!!!!! What writing???? What suspense??? There's no suspense. Bourne is so perfect at doing everything he does, I don't think he has anything to worry about. If this is the best movie of the year 2007 I may just quit watching movies entirely!!!! <br /><br />Many people have also said that Matt Damon's performance in this movie is one of the best (if not the best) of his career. What performance?? How many lines did he have in this movie??? I have some respect for Damon because he has been in movies that I liked and has played different kinds of characters, but a good actor is someone that you can barely recognize from one movie to the next, someone who chooses different types of roles. Not someone who plays the same roles over and over again (which Damon doesn't do, but an example of someone who does is Vin Diesel).<br /><br />Anyways, this movie was a BIG disappointment to me. I do not recommend this movie but I do recommend the first two (Bourne Identity and Bourne Supremacy) and I most definitely recommend reading the three books (which are much different then the movies).",understand people movie get 8.3 high hope movie half hour want leave theater vast majority review site people say good action movie see summer year etc excellent conclusion WTF conclude fact Bourne ride motorcycle shoot fight well come learn Bourne character movie?????????absolutely f okay lot action great action movie like cinematography film editing shaky camera effect fast change shot old fast mind Supremacy easy follow excess dizzy quickly wish save $ $ $ else.<br /><br />This movie plot movie 115 minute chase see Bourne learn absolutely entire 115 minute movie perfectionist attempt absolutely character development movie know wide array new character introduce installment people say movie incredible writing suspense write suspense suspense bourne perfect think worry good movie year 2007 quit watch movie entirely < br /><br />many people say Matt Damon performance movie good good career performance line movie respect Damon movie like play different kind character good actor barely recognize movie choose different type role play role Damon example Vin Diesel).<br /><br />Anyways movie BIG disappointment recommend movie recommend Bourne Identity Bourne Supremacy definitely recommend read book different movie,0
"five minutes after watching this i logged on to IMDb to warn all of you out there not to bother with this movie... genre:horror? it had moments of mild suspense and throughout the whole movie i was thinking to myself ""somethings gotta happen soon"" it did not...when the movie ended i felt so embarrassed for the writer/director i've never been the biggest fan of patrick rea this guy just does not know how to make movies and after watching this sorry excuse of a horror flick i've gone from not been the biggest fan to will not watch another of his works..<br /><br />i was taken in by the plot summary please don't make the same mistake.<br /><br />i gave this movie a 2 for the actors..they were not bad and it wasn't there fault they got such bad direction...",minute watch log IMDb warn bother movie genre horror moment mild suspense movie think something get to happen soon movie end feel embarrassed writer director big fan patrick rea guy know movie watch sorry excuse horror flick go big fan watch work <br /><br />i take plot summary mistake.<br /><br />i give movie 2 actor bad fault get bad direction,0
"La Sanguisuga Conduce la Danza, or The Bloodsucker Leads the Dance as I believe is it's common English title, is set on 'Ireland' in '1902' where the mysterious Count Richard Marnack (Giacomo Rossi-Stuart) invites soon-to-be out of work theatre actress Evelyn (Patrizia Webley as Patrizia De Rossi) & three more of her fellow soon-to-be out of work actress friends Cora (Krista Nell), Penny (Lidia Olizzi) & Rosalind (Marzia Damon as Caterina Chiani) to his castle situated on a small island just off the coast. At first Evelyn is reluctant but is persuaded when it is agreed stage hand Samuel (Leo Valeriano) goes along as well. Once there Count Marnack tells his guests that his Father & Grandfather both cut the heads off their cheating wives using a ceremonial knife & there's a feeling of unease when it turns out that Evelyn looks EXACTLY the same as the current Count's wife who ran away not too long ago... Along with having to worry about weirdo servants it turns out that someone wants to use the knife themselves to chop a few heads off...<br /><br />This Italian production was written & directed by Alfredo Rizzo & is total, complete & utter crap from start to finish. First things first lets start the criticism with the title The Bloodsucker Leads the Dance, lets examine that title because when I do I feel somewhat cheated that there aren't any Vampires or any form of bloodsucking whatsoever, no-one 'leads' anything at anytime & there most certainly isn't any dance or dancing so don't expect any of these things. What you should expect though is a tedious, dull, boring pointless little 'giallo' that takes over an hour before anyone is killed & any sort of murder mystery starts to take shape, the first hour of La Sanguisuga Conduce la Danza is as plot less & uninteresting as anything out there. The best way to imagine it is to think of the most boring soft-core porn film you've ever seen, then cut most of the soft-core porn out & that just leaves bad actors, bad dubbing, bad dialogue, a tiny bit of soft-core sex & lesbianism & absolutely nothing else. Yep, it really is that bad. The mystery elements are crap, people do illogical things for no apparent reason & the overly complicated 'twist' ending is as bad as the rest of it, The Sixth Sense (1999) this ain't!<br /><br />Director Rozzi does an OK job & La Sanguisga Conduce la Danza actually has a nice look & feel to it despite it's obvious low budget, I mean there are scenes where he shows a 'storm' raging outside the castle however the stock footage used is in black & white! So the film jumps from bright colour to black & white whenever it cuts to the storm & back to colour again! There is one absolutely hilarious scene where a maid & her friend discuss her breasts & she lets her friend feel them who is then full of compliments, this scene is so funny & just so unnatural that it's priceless & easily the films best moment even if a bad 70's porno would be embarrassed by the dialogue! There is minimal nudity & the sex/lesbian scenes are very tame. Forget about any blood or gore as there isn't any apart from a decapitated head.<br /><br />Technically the films pretty good, the period setting & production design are actually quite impressive although it's not massive in scope it does the job effectively enough. The film has a nice sense of colour & the cinematography is fine. The film is dubbed so it's hard to give an opinion on the original performances but the voice actors are terrible & the dialogue is even worse than usual.<br /><br />La Sanguisuga Conduce la Danza is a terrible film, it makes no sense, it has virtually no story for over an hour, it has possibly the most misleading title ever & is really dull & boring with a confused stupid 'twist' ending. As far as Euro horror fans go there are plenty of much better films than this so please don't waste your time, as for anyone else this is definitely one to avoid. Trivia Note: the notorious (& banned in the UK) Nazi exploitation/horror film Horrifying Experiments of the S.S Last Days (1977) AKA SS Hell Camp & The Beast in Heat was directed by Luigi Batzella & he has a fairly substantial role as a police detective in La Sanguisuga Conduce la Danza.",La Sanguisuga Conduce la Danza Bloodsucker lead Dance believe common english title set Ireland 1902 mysterious Count Richard Marnack Giacomo Rossi Stuart invite soon work theatre actress Evelyn Patrizia Webley Patrizia De Rossi fellow soon work actress friend Cora Krista Nell Penny Lidia Olizzi Rosalind Marzia Damon Caterina Chiani castle situate small island coast Evelyn reluctant persuade agree stage hand Samuel Leo Valeriano go Count Marnack tell guest Father Grandfather cut head cheat wife ceremonial knife feeling unease turn Evelyn look exactly current Count wife run away long ago have worry weirdo servant turn want use knife chop head <br /><br />this italian production write direct Alfredo Rizzo total complete utter crap start finish thing let start criticism title Bloodsucker lead Dance let examine title feel somewhat cheated Vampires form bloodsucke whatsoever lead anytime certainly dance dancing expect thing expect tedious dull boring pointless little giallo take hour kill sort murder mystery start shape hour La Sanguisuga Conduce la Danza plot uninteresting good way imagine think boring soft core porn film see cut soft core porn leave bad actor bad dubbing bad dialogue tiny bit soft core sex lesbianism absolutely Yep bad mystery element crap people illogical thing apparent reason overly complicated twist ending bad rest Sixth sense 1999 ain't!<br /><br />Director Rozzi ok job La Sanguisga Conduce la Danza actually nice look feel despite obvious low budget mean scene show storm rag outside castle stock footage black white film jump bright colour black white cut storm colour absolutely hilarious scene maid friend discuss breast let friend feel compliment scene funny unnatural priceless easily film good moment bad 70 porno embarrass dialogue minimal nudity sex lesbian scene tame forget blood gore apart decapitate head.<br /><br />technically film pretty good period setting production design actually impressive massive scope job effectively film nice sense colour cinematography fine film dub hard opinion original performance voice actor terrible dialogue bad usual.<br /><br />La Sanguisuga Conduce la Danza terrible film make sense virtually story hour possibly misleading title dull boring confused stupid twist ending far Euro horror fan plenty well film waste time definitely avoid trivium note notorious ban UK Nazi exploitation horror film horrify Experiments S.S day 1977 AKA SS Hell Camp Beast Heat direct Luigi Batzella fairly substantial role police detective La Sanguisuga Conduce la Danza,0
"For anyone craving a remake of 1989's Slaves of New York. What are there, seven of you? Here it is... was.<br /><br />This undercooked movie has studiously vapid characters (Well they're club-kids, ya big jerk!) that are in holding patterns. The big question seems to be, just how long can a young adult remain juvenile? It took three people to write this 'story'? Good god, it was easier to come up with Citizen Kane. Rather than take viewers back, this movie should just embarrass anyone who was a scene-ster in the early 90s.<br /><br />The idea that a fifty year old woman envies a bunch of self-absorbed kids from a different era is the world as only self-absorbed, twenty-somethings could imagine it. The odd sidebar about library work is not the sub-plot one expects from the equivalent of Parker Posey's Breakin 2: Electric Bugaloo. Her ""I'm serious about graduate school!"" while a stripper grinds on her is hysterical. Posey's shtick is always amusing, but there are projects that are beneath her. I was asleep before it crossed the 40 minute mark.",crave remake 1989 Slaves New York seven was.<br /><br />this undercooked movie studiously vapid character club kid ya big jerk hold pattern big question long young adult remain juvenile take people write story good god easy come Citizen Kane viewer movie embarrass scene ster early 90s.<br /><br />The idea year old woman envy bunch self absorb kid different era world self absorb something imagine odd sidebar library work sub plot expect equivalent Parker Posey Breakin 2 Electric Bugaloo graduate school stripper grind hysterical Posey shtick amusing project beneath asleep cross 40 minute mark,0
"Worst mistake of my life.<br /><br />I picked this movie up at Target for $5 because I figured, ""Hey, it's Sandler I can get some cheap laughs"". I was wrong, completely wrong. Mid-way through the film all three of my friends were asleep and I was still suffering. Worst plot, Worst script, Worst movie I have ever seen. I wanted to hit my head up against a wall for an hour, then I'd stop, and you know why? Because it felt damn good. Upon bashing my head in i stuck that damn movie in the microwave and watched it burn....and that felt better than anything else I've ever done. It took American Psycho, Army of Darkness, and Kill Bill just to get over that crap. I HATE YOU SANDLER FOR ACTUALLY GOING THROUGH WITH THIS AND RUINING A WHOLE DAY OF MY LIFE!!!!!!!!!!!!!!!!!",bad mistake life.<br /><br />I pick movie Target $ 5 figure hey Sandler cheap laugh wrong completely wrong mid way film friend asleep suffer bad plot bad script bad movie see want hit head wall hour stop know feel damn good bash head stick damn movie microwave watch burn feel well take American Psycho Army Darkness Kill Bill crap hate sandler ACTUALLY go ruin day life,0
"The sign of a classic movie is that it ages like a fine red wine. This movie is no Cabarnet and certainly no Casablanca. I agree with the other reviewers that the children in the movie are an unfortunate mutation that now plagues us nightly in sit-coms and the dialogue is stilted and preachy. But let's look at the obsolete theme of the movie.<br /><br />With the passage of sixty plus years of history comes wisdom. Since Watch on the Rhine, author Lillian Hellman has been exposed as a Bidenesque plagiarist with her so called real-life story ""Julia"" from her book ""Pentimento"". As one of the most odious of a plethora of Western-based USSR apologists, it is obvious her theme in the play and movie was to stir America to action to save the bloody Soviet dictator Stalin and international communism from the fascists, who had just proved their military superiority in Spain.<br /><br />As one reviewer correctly noted, this is not a pro-American play and movie, as Lillian went to her grave an American-loathing communist. This film chronicles that familiar smug stupidity of the intellectual elites that made up the American Left then, just as now the full mooner Left of The Daily Kos and Michael Moore has bought into the conspiracy theories and once again given aid and comfort to those who would destroy America.",sign classic movie age like fine red wine movie Cabarnet certainly Casablanca agree reviewer child movie unfortunate mutation plague nightly sit com dialogue stilte preachy let look obsolete theme movie.<br /><br />With passage plus year history come wisdom Watch Rhine author Lillian Hellman expose Bidenesque plagiarist call real life story Julia book Pentimento odious plethora Western base USSR apologist obvious theme play movie stir America action save bloody soviet dictator Stalin international communism fascist prove military superiority Spain.<br /><br />as reviewer correctly note pro american play movie Lillian go grave american loathe communist film chronicle familiar smug stupidity intellectual elite american Left mooner Left Daily Kos Michael Moore buy conspiracy theory give aid comfort destroy America,0
"I have always admired Susan Sarandon for her integrity and honesty in her private life as well as her talents as an actor. I therefor found it strange that she would appear in a film that so distorted that facts. Her character's rescue from the South Pole was done by a Canadian charter company from Edmonton, Alberta flying a Canadian designed and built Twin Otter aircraft. The trip had been turned down by the US Airforce, Navy and Coast Guard as beyond their capabilities. The same company staged a similar rescue a few years later to bring out a man from the South Pole base. I feel that the film fairly represented a very gripping subject and documented a very courageous woman facing a frightening task. I fail to see why the producers would find it necessary ignore the bravery of the rescue pilots and show the rescue plane as a USAF Hercules.",admire Susan Sarandon integrity honesty private life talent actor therefor find strange appear film distort fact character rescue South Pole canadian charter company Edmonton Alberta fly Canadian design build Twin Otter aircraft trip turn Airforce Navy Coast Guard capability company stag similar rescue year later bring man South Pole base feel film fairly represent gripping subject document courageous woman face frightening task fail producer find necessary ignore bravery rescue pilot rescue plane USAF Hercules,0
"""Happy Go Lovely"" has only two things going for it. And those two things are Vera-Ellen's legs. This is a British (Excelsior Films) version of an M-G-M musical complete with second tier stars. I would imagine that Vera-Ellen took this role thinking that it might finally propel her to the status of a major musical star. But, I'm sorry to say, Ms. Ellen's chance did not pay off.<br /><br />Opening with a horrible Scottish number and stumbling thru awful dialog to the next dull tune, this movie seems very heavy handed and sloppy. The predictable mistaken identity plot is very thin, and with the exception of David Niven, Cesar Romero (who is way over the top in his role of a Producer) and Bobby Howes (who is totally wasted in a nothing role) the rest of the cast is totally forgettable.<br /><br />The choreography is boring, but Ms. Ellen gives it her all. She was never as famous as most of the other musical stars(and she shouldn't be since she couldn't sing and even had a ""dancing stand in"" in several of her pictures"". But when she did dance, it was just entrancing.<br /><br />It's too bad that this film that could have made her a star did not give her the tools she needed to shine.<br /><br />4 out of 10",happy Lovely thing go thing Vera Ellen leg british Excelsior Films version M G M musical complete second tier star imagine Vera Ellen take role think finally propel status major musical star sorry Ms. Ellen chance pay off.<br /><br />opene horrible scottish number stumble awful dialog dull tune movie heavy handed sloppy predictable mistaken identity plot thin exception David Niven Cesar Romero way role producer Bobby Howes totally waste role rest cast totally forgettable.<br /><br />The choreography boring Ms. Ellen give famous musical stars(and sing dancing stand picture dance entrancing.<br /><br />It bad film star tool need shine.<br /><br />4 10,0
"Spirit of a murdered high school geek animates a scarecrow which then takes revenge on everyone.<br /><br />This movie really annoyed me. It has a great looking monster, has some good low budget effects, some atmosphere but manages to short circuit the good stuff with bad. Half way in I started to fast forward and then step through the chapters on the DVD.<br /><br />The problems with this movie are many. First off the cast looks about thirty and yet they are suppose to be in high school. You don't believe anything from the get go as a result. The scarecrow, while looking great isn't much beyond that. He says stupid one liners and moves in a manner more designed to be funny then scary. Is this a comedy or a horror movie? Its a problem that goes beyond the one liners to much of the dialog and set up. It seems more send up of every cliché than heartfelt horror film. I some how expect that the film was made for a very narrow audience in mind, horror fans who want to mock the genre rather than embrace it.<br /><br />Despite the good looking monster this is a film to avoid. Even if you pick it up in the bargain bin for under five bucks, you're paying too much.<br /><br />Avoid.",Spirit murder high school geek animate scarecrow take revenge everyone.<br /><br />This movie annoy great look monster good low budget effect atmosphere manage short circuit good stuff bad half way start fast forward step chapter DVD.<br /><br />the problem movie cast look thirty suppose high school believe result scarecrow look great say stupid liner move manner design funny scary comedy horror movie problem go liner dialog set send cliché heartfelt horror film expect film narrow audience mind horror fan want mock genre embrace it.<br /><br />despite good looking monster film avoid pick bargain bin buck pay much.<br /><br />avoid,0
"I may not be the one to review this movie because after 45 minutes of pure boredom and stupidity I turned the channel. The original series only lasted 2 years which can be said about the careers for Adam West and Burt Ward. Put these two ""actors"" in a stupid movie and the result is twice as bad.",review movie 45 minute pure boredom stupidity turn channel original series last 2 year say career Adam West Burt Ward actor stupid movie result twice bad,0
"What? Is Jamie Foxx supposed to be funny?Does he really believe he is funny?Well, it's funny watching his confidence in being funny.The man has no identity whatsoever...I mean you can immediately see who his idols are, Denzel Washington and Martin Lawrence, because he tries really hard to imitate them in most of his movies.The only problem is that he does it bad, uneven, and what comes out are some parts where he somewhat looks like Denzel, with that macho-s**t attitude and then abruptly goes to being Martin Lawrence, the funny and clumsy-silly comic. There's no personal touch to all that, I mean he contributes nothing to the personality he tries to sell, and I'm sure he has nothing to say personally. He really is Mr. Dull-boy in person.<br /><br />I was really hoping Hollywood, and the black community in America would find somebody better to launch into super stardom, like Don Cheadle for example, but perhaps the pathetic Jamie better represents the generation that remixes the old.",Jamie Foxx suppose funny?doe believe funny?well funny watch confidence funny man identity whatsoever mean immediately idol Denzel Washington Martin Lawrence try hard imitate movie problem bad uneven come part somewhat look like Denzel macho s**t attitude abruptly go Martin Lawrence funny clumsy silly comic personal touch mean contribute personality try sell sure personally Mr. Dull boy person.<br /><br />I hop Hollywood black community America find somebody well launch super stardom like Don Cheadle example pathetic Jamie well represent generation remixe old,0
